case,expert_ranking,proxy,student_index,spearman,kendall,n_items
Expert_A,1-2-3-4-5-8-7-6,time_function,29,0.03571428571428572,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_function,30,-0.4047619047619048,-0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_function,31,0.29761904761904767,0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_function,32,-0.261904761904762,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_function,33,0.2142857142857143,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_function,34,-0.261904761904762,-0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_function,35,-0.4761904761904762,-0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_function,36,-0.10714285714285715,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_function,37,-0.21428571428571436,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_function,38,0.2142857142857143,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_function,39,0.30952380952380953,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_function,40,0.19047619047619052,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_function,41,0.4047619047619048,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_function,42,-0.04761904761904763,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_function,43,0.7619047619047621,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_output,0,0.6190476190476191,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_output,1,0.3571428571428572,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_output,2,0.09523809523809526,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_output,3,0.4285714285714286,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_output,4,0.6428571428571429,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_output,5,0.6428571428571429,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_output,6,0.28571428571428575,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_output,7,0.523809523809524,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,8,0.0,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_output,9,0.6190476190476191,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_output,10,0.7142857142857144,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_output,11,0.28571428571428575,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_output,12,0.4285714285714286,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_output,13,0.4047619047619048,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,14,0.6309523809523809,0.5357142857142856,8
Expert_A,1-2-3-4-5-8-7-6,time_output,15,0.2380952380952381,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_output,16,-0.2142857142857143,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_output,17,0.30952380952380953,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_output,18,0.5714285714285715,0.42857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_output,19,0.8095238095238096,0.6428571428571428,8
Expert_A,1-2-3-4-5-8-7-6,time_output,20,0.19047619047619052,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_output,21,0.7619047619047621,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_output,22,0.5714285714285715,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_output,23,0.8571428571428573,0.6785714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_output,24,0.9285714285714287,0.8571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,25,-0.22619047619047625,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_output,26,0.3333333333333334,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_output,27,0.0,0.0,8
Expert_A,1-2-3-4-5-8-7-6,time_output,28,0.4761904761904762,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,29,0.4761904761904763,0.3928571428571428,8
Expert_A,1-2-3-4-5-8-7-6,time_output,30,0.7142857142857144,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_output,31,-0.28571428571428575,-0.17857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_output,32,0.9523809523809524,0.8571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,33,0.7142857142857144,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_output,34,0.30952380952380953,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_output,35,0.5714285714285715,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_output,36,0.4523809523809524,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,37,0.5952380952380953,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,38,0.7023809523809526,0.4642857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_output,39,0.8333333333333335,0.7142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_output,40,0.4761904761904762,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_output,41,0.523809523809524,0.42857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_output,42,0.261904761904762,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_output,43,0.7857142857142858,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,0,-0.130952380952381,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,1,-0.03571428571428572,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,2,-0.27380952380952384,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,3,0.27380952380952384,0.14285714285714282,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,4,-0.11904761904761907,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,5,-0.34523809523809534,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,6,0.2142857142857143,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,7,-0.14285714285714288,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,8,-0.02380952380952381,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,9,-0.29761904761904767,-0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,10,0.4285714285714286,0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,11,-0.380952380952381,-0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,12,0.22619047619047622,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,13,-0.011904761904761908,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,14,-0.10714285714285715,-0.07142857142857141,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,15,-0.5000000000000001,-0.32142857142857145,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,16,-0.6547619047619049,-0.4642857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,17,0.41666666666666674,0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,18,0.035714285714285726,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,19,-0.11904761904761907,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,20,0.25,0.17857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,21,-0.08333333333333334,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,22,-0.059523809523809534,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,23,0.11904761904761905,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,24,0.0,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,25,0.03571428571428572,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,26,0.1666666666666667,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,27,-0.10714285714285715,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,28,-0.4285714285714286,-0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,29,-0.1666666666666667,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,30,-0.36904761904761907,-0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,31,0.6071428571428572,0.5,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,32,-0.13095238095238096,-0.14285714285714282,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,33,-0.2142857142857143,-0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,34,0.04761904761904763,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,35,0.023809523809523815,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,36,0.36904761904761907,0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,37,-0.2380952380952381,-0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,38,0.22619047619047622,0.17857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,39,-0.1666666666666667,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,40,0.035714285714285726,0.0,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,41,-0.5595238095238096,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,42,-0.25,-0.17857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_syntaxBL,43,-0.14285714285714288,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,0,-0.3928571428571429,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,1,0.6547619047619049,0.5357142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,2,0.2261904761904762,0.17857142857142858,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,3,0.46428571428571436,0.35714285714285715,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,4,0.19047619047619052,0.17857142857142858,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,5,0.7857142857142859,0.6071428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,6,0.3571428571428572,0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,7,0.41666666666666674,0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,8,0.16666666666666669,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,9,-0.4404761904761905,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,10,-0.17857142857142858,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,11,-0.3214285714285715,-0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,12,0.6071428571428572,0.49999999999999994,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,13,0.11904761904761907,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,14,0.3928571428571429,0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,15,0.39285714285714296,0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,16,-0.28571428571428575,-0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,17,0.1547619047619048,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,18,-0.36904761904761907,-0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,19,0.5119047619047621,0.3928571428571428,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,20,0.8571428571428572,0.7142857142857143,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,21,0.14285714285714288,0.14285714285714282,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,22,0.3333333333333334,0.24999999999999997,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,23,0.1666666666666667,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,24,0.39285714285714296,0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,25,0.07142857142857144,0.07142857142857141,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,26,-0.3571428571428572,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,27,-0.29761904761904767,-0.17857142857142858,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,28,-0.07142857142857144,-0.035714285714285705,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,29,-0.023809523809523808,0.0,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,30,-0.023809523809523815,-0.0357142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,31,0.3333333333333334,0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,32,0.4047619047619048,0.32142857142857134,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,33,-0.5714285714285715,-0.46428571428571425,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,34,-0.059523809523809534,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,35,0.011904761904761908,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,36,0.04761904761904763,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,37,0.2619047619047619,0.2142857142857143,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,38,-0.28571428571428575,-0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,39,-0.23809523809523814,-0.17857142857142858,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,40,-0.08333333333333336,-0.035714285714285705,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,41,0.27380952380952384,0.2142857142857143,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,42,0.02380952380952382,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleSM,43,0.5,0.3928571428571428,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,0,-0.25,-0.17857142857142852,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,1,0.11904761904761907,0.035714285714285705,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,2,0.15476190476190477,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,3,0.1666666666666667,0.17857142857142858,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,4,0.3571428571428571,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,5,0.6309523809523809,0.42857142857142844,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,6,-0.03571428571428572,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,7,0.08333333333333334,0.035714285714285726,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,8,-0.2023809523809524,-0.17857142857142852,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,9,0.0,0.035714285714285705,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,10,0.04761904761904761,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,11,0.19047619047619052,0.14285714285714282,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,12,-0.6666666666666667,-0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,13,-0.023809523809523815,-0.0357142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,14,-0.059523809523809534,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,15,0.3571428571428572,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,16,-0.11904761904761907,-0.10714285714285714,8
